

When: 2025-11-03 18:09:38 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 18:18:33	 11702	 473	1264	-24	 182.11	 -7	-4 	0
2025-11-03 18:18:34	 11739	 283	1240	-88	 194.41	 -3	-1 	0
2025-11-03 18:18:35	 11774	 233	1227	-88	 132.89	 -1	-1 	0
2025-11-03 18:18:36	 11809	 225	1359	-88	 95.98	 0	0 	0
2025-11-03 18:18:37	 11844	 144	1353	-88	 219.02	 -1	-2 	0
2025-11-03 18:18:38	 11879	 144	1162	-88	 268.24	 -1	-8 	0
2025-11-03 18:18:39	 11914	 152	973	-88	 277.03	 0	-7 	0
2025-11-03 18:18:40	 11949	 165	867	-88	 264.73	 0	0 	0
2025-11-03 18:18:41	 11984	 176	962	-96	 264.73	 0	0 	0
2025-11-03 18:18:44	 12084	 191	971	-96	 359.65	 4	-1 	0
2025-11-03 18:18:45	 12119	 334	965	-88	 329.77	 0	-1 	0
2025-11-03 18:18:46	 12154	 501	904	-88	 356.13	 1	0 	0
2025-11-03 18:18:47	 12208	 559	904	-96	 356.13	 -2	0 	0
2025-11-03 18:18:48	 12243	 368	916	-96	 326.25	 -3	0 	0
2025-11-03 18:18:49	 12278	 370	871	-96	 291.09	 3	-6 	0
2025-11-03 18:18:50	 12313	 404	806	-88	 275.27	 0	-1 	0
2025-11-03 18:18:52	 12356	 395	700	-90	 240.12	 -2	-8 	0
2025-11-03 18:18:53	 12391	 379	614	-96	 117.07	 -1	-1 	0
2025-11-03 18:18:54	 12438	 381	605	-96	 113.55	 0	-1 	0
