When: 2025-11-03 13:15:59 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 13:24:30	 8717	 4536	2853	112	 180.00	 -8	-2 	0
2025-11-03 13:24:31	 8752	 4264	2859	112	 183.52	 -6	0 	0
2025-11-03 13:24:32	 8787	 4175	2864	112	 178.24	 -5	0 	0
2025-11-03 13:24:33	 8822	 4100	2866	112	 185.27	 -1	0 	0
2025-11-03 13:24:44	 9200	 3568	3693	112	 276.68	 0	-3 	8
2025-11-03 13:24:45	 9235	 3586	3514	0	 239.77	 0	-3 	0
2025-11-03 13:24:46	 9270	 3527	3472	0	 243.28	 -4	-1 	0
2025-11-03 13:24:47	 9305	 3472	3411	0	 181.76	 -1	-2 	0
2025-11-03 13:24:48	 9340	 3282	3394	80	 169.45	 -8	0 	0
2025-11-03 13:24:49	 9375	 3192	3398	96	 79.80	 -1	0 	0
2025-11-03 13:24:50	 9417	 3239	3432	112	 34.10	 1	1 	0
2025-11-03 13:24:51	 9452	 3309	3455	112	 13.01	 1	0 	0
2025-11-03 13:24:52	 9497	 3324	3460	112	 71.02	 0	2 	0
2025-11-03 13:24:53	 9532	 3344	3518	112	 86.84	 0	0 	13
2025-11-03 13:24:54	 9567	 3354	3686	112	 86.84	 0	7 	13
2025-11-03 13:24:57	 9672	 2669	2992	40	 293.91	 -1	-2 	15
2025-11-03 13:24:58	 9707	 2674	2981	40	 35.86	 2	2 	15
2025-11-03 13:24:59	 9742	 2792	3066	40	 358.95	 0	0 	15
2025-11-03 13:25:01	 9787	 2778	3039	40	 241.17	 -4	-5 	15
2025-11-03 13:25:02	 9822	 2728	2832	40	 269.30	 -1	-1 	15
2025-11-03 13:25:06	 9959	 2654	2970	40	 292.15	 -1	1 	15
2025-11-03 13:25:07	 9994	 2640	3084	40	 283.36	 0	0 	15
2025-11-03 13:25:08	 10040	 2645	3076	40	 288.63	 1	-5 	15
2025-11-03 13:25:09	 10075	 2725	2840	40	 288.63	 1	-6 	15
2025-11-03 13:25:10	 10110	 2717	2874	40	 276.33	 -1	1 	15
2025-11-03 13:25:14	 10239	 2712	2891	40	 281.60	 -1	2 	15
2025-11-03 13:25:15	 10274	 2693	2980	40	 281.60	 -1	0 	15
2025-11-03 13:25:16	 10309	 2693	3041	40	 239.41	 -1	0 	15
2025-11-03 13:25:17	 10344	 2640	2986	40	 306.21	 0	-1 	15
2025-11-03 13:25:18	 10396	 2721	2832	40	 297.42	 1	0 	15
2025-11-03 13:25:19	 10442	 2735	2825	40	 278.09	 0	-4 	15
2025-11-03 13:25:20	 10477	 2735	2737	40	 292.15	 0	-1 	20
2025-11-03 13:25:23	 10568	 2699	2783	40	 302.70	 -2	0 	20
2025-11-03 13:25:24	 10618	 2683	2783	40	 191.95	 -2	-1 	20
2025-11-03 13:25:25	 10653	 2522	2765	40	 158.55	 -6	1 	20
2025-11-03 13:25:26	 10688	 2417	2783	40	 234.14	 -1	0 	20
2025-11-03 13:25:27	 10723	 2394	2783	40	 293.91	 -3	0 	20
2025-11-03 13:25:28	 10763	 2322	2783	40	 358.95	 2	-1 	20
2025-11-03 13:25:29	 10798	 2549	2779	40	 358.95	 8	-1 	20
2025-11-03 13:25:30	 10833	 2836	2748	40	 346.64	 8	-2 	20
2025-11-03 13:25:31	 10868	 2964	2730	40	 55.20	 2	2 	20
2025-11-03 13:25:32	 10903	 3014	2783	40	 307.97	 0	0 	20
2025-11-03 13:25:36	 11025	 3069	2466	-53	 279.84	 1	-7 	0
2025-11-03 13:25:37	 11060	 3081	2398	-40	 232.38	 0	-1 	16
2025-11-03 13:25:38	 11099	 3086	2398	-40	 148.01	 3	0 	16
2025-11-03 13:25:39	 11134	 2977	2492	-75	 167.34	 -7	3 	0
2025-11-03 13:25:40	 11169	 2768	2512	-144	 228.87	 -7	-4 	0
2025-11-03 13:25:41	 11204	 2592	2311	-144	 300.94	 -2	-5 	0
2025-11-03 13:25:42	 11239	 2576	2264	-144	 25.31	 -1	-1 	0
2025-11-03 13:25:44	 11301	 2545	2385	-144	 146.60	 -3	4 	0
2025-11-03 13:25:45	 11336	 2522	2430	-128	 269.65	 -1	0 	0
2025-11-03 13:25:46	 11375	 2527	2409	-128	 283.71	 0	-1 	0
2025-11-03 13:25:47	 11410	 2553	2295	-144	 218.67	 0	-2 	0
2025-11-03 13:25:48	 11445	 2416	2338	-128	 107.93	 -5	5 	0
2025-11-03 13:25:49	 11480	 2312	2502	-144	 195.82	 0	0 	0
2025-11-03 13:25:50	 11515	 2300	2432	-144	 232.73	 0	1 	0
2025-11-03 13:25:51	 11550	 2306	2448	-144	 209.88	 -5	-5 	0
2025-11-03 13:25:52	 11599	 2442	2473	-144	 197.58	 7	2 	0
2025-11-03 13:25:53	 11634	 2568	2630	-144	 313.59	 -2	6 	0
2025-11-03 13:25:54	 11669	 2596	2654	-144	 336.45	 3	-2 	0
2025-11-03 13:25:55	 11704	 2532	2647	-144	 352.27	 -5	0 	0
2025-11-03 13:25:56	 11739	 2430	2660	-144	 304.80	 0	-2 	0
2025-11-03 13:25:57	 11774	 2469	2448	-128	 276.68	 1	-9 	0
2025-11-03 13:25:58	 11809	 2480	2365	-128	 4.57	 0	-1 	0
2025-11-03 13:25:59	 11845	 2559	2329	-144	 324.14	 6	-4 	0
2025-11-03 13:26:00	 11880	 2684	2256	-144	 37.97	 0	0 	0
2025-11-03 13:26:03	 11955	 2747	2275	-128	 23.91	 6	2 	0
2025-11-03 13:26:04	 11990	 3002	2355	-128	 357.54	 8	0 	0
2025-11-03 13:26:05	 12025	 3191	2330	-144	 20.39	 5	-1 	0
2025-11-03 13:26:06	 12060	 3287	2424	-144	 52.03	 0	4 	0
2025-11-03 13:26:08	 12144	 3200	2400	-144	 185.62	 -2	-1 	0
2025-11-03 13:26:09	 12179	 3145	2412	-144	 153.98	 -2	0 	0
2025-11-03 13:26:10	 12214	 3099	2479	-144	 110.04	 -2	0 	0
2025-11-03 13:26:11	 12249	 3019	2547	-144	 115.31	 -3	6 	0
2025-11-03 13:26:12	 12284	 2983	2634	-144	 238.36	 -1	0 	0
2025-11-03 13:26:13	 12333	 2980	2554	-144	 268.24	 -1	-8 	0
2025-11-03 13:26:14	 12368	 2977	2465	-144	 199.69	 -1	-1 	0
